sifra proizvoda,naziv proizvoda,sifra sirovine,naziv sirovine,jedinica mjere sirovine,količina,jedinica mjere,dužina,širina,visina,komada,kantiranje
1141,WALL 140X200 uzglavlje,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
1141,WALL 140X200 uzglavlje,398,Ljepilo za spužvu,kg,0.1,,,,,,
1141,WALL 140X200 uzglavlje,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,kom ,1,,,,,,
1141,WALL 140X200 uzglavlje,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1141,WALL 140X200 uzglavlje,794,"Reteks 70/60gr, 160 cm crni", m2,1.8,,,,,,
1141,WALL 140X200 uzglavlje,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1141,WALL 140X200 uzglavlje,302,Spužva VH 2130 SP,kg,1.026,,,,,,
1141,WALL 140X200 uzglavlje,1256,Štof za sve,m,2.88,,,,,,
1141,WALL 140X200 uzglavlje,102,Termo vata 300g/210 cm AK,kg,0.513,,,,,,
1141,WALL 140X200 uzglavlje,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
1141,WALL 140X200 uzglavlje,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
1142,TAXIM 180X200 uzglavlje,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.1,,,,,,
1142,TAXIM 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0042,,,,,,
1142,TAXIM 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0038,,,,,,
1142,TAXIM 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.182749,,,,,,
1142,TAXIM 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.131579,,,,,,
1142,TAXIM 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.015295,,,,,,
1142,TAXIM 180X200 uzglavlje,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1142,TAXIM 180X200 uzglavlje,32,Klamerica 380/10 delta 10.000/1 M,milla,0.3,,,,,,
1142,TAXIM 180X200 uzglavlje,33,Klamerica staples 380/14 B,milla,0.1,,,,,,
1142,TAXIM 180X200 uzglavlje,387,Leptir matica M8 PVC,kom,2,,,,,,
1142,TAXIM 180X200 uzglavlje,41,"Lesonit sirovi 2,8x2,07 B",m2,1.995,,,,,,
1142,TAXIM 180X200 uzglavlje,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.06,,,,,,
1142,TAXIM 180X200 uzglavlje,398,Ljepilo za spužvu,kg,0.12,,,,,,
1142,TAXIM 180X200 uzglavlje,876,Najlon za pakovanje uzglavlja 190x8+8x150 100 mic,kom ,1,,,,,,
1142,TAXIM 180X200 uzglavlje,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1142,TAXIM 180X200 uzglavlje,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
1142,TAXIM 180X200 uzglavlje,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1142,TAXIM 180X200 uzglavlje,302,Spužva VH 2130 SP,kg,1.24,,,,,,
1142,TAXIM 180X200 uzglavlje,1256,Štof za sve,m,3.4,,,,,,
1142,TAXIM 180X200 uzglavlje,102,Termo vata 300g/210 cm AK,kg,0.621,,,,,,
1142,TAXIM 180X200 uzglavlje,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
1142,TAXIM 180X200 uzglavlje,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
1152,ALINA 180X200 uzglavlje,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.1,,,,,,
1152,ALINA 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0042,,,,,,
1152,ALINA 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0038,,,,,,
1152,ALINA 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.182749,,,,,,
1152,ALINA 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.131579,,,,,,
1152,ALINA 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.015295,,,,,,
1152,ALINA 180X200 uzglavlje,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1152,ALINA 180X200 uzglavlje,32,Klamerica 380/10 delta 10.000/1 M,milla,0.3,,,,,,
1152,ALINA 180X200 uzglavlje,33,Klamerica staples 380/14 B,milla,0.1,,,,,,
1152,ALINA 180X200 uzglavlje,387,Leptir matica M8 PVC,kom,2,,,,,,
1152,ALINA 180X200 uzglavlje,41,"Lesonit sirovi 2,8x2,07 B",m2,1.995,,,,,,
1152,ALINA 180X200 uzglavlje,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.06,,,,,,
1152,ALINA 180X200 uzglavlje,398,Ljepilo za spužvu,kg,0.12,,,,,,
1152,ALINA 180X200 uzglavlje,876,Najlon za pakovanje uzglavlja 190x8+8x150 100 mic,kom ,1,,,,,,
1152,ALINA 180X200 uzglavlje,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1152,ALINA 180X200 uzglavlje,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
1152,ALINA 180X200 uzglavlje,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1152,ALINA 180X200 uzglavlje,302,Spužva VH 2130 SP,kg,1.24,,,,,,
1152,ALINA 180X200 uzglavlje,1256,Štof za sve,m,3.4,,,,,,
1152,ALINA 180X200 uzglavlje,102,Termo vata 300g/210 cm AK,kg,0.621,,,,,,
1152,ALINA 180X200 uzglavlje,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
1152,ALINA 180X200 uzglavlje,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
1157,ATLAS 160X200 krevet,54,Amortizer 750,kom,4,,,,,,
1157,ATLAS 160X200 krevet,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.1,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0149,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0075675,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0027,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
1157,ATLAS 160X200 krevet,809,"Daska 24mm - 3m, suha#",m3,0.0002,,,,,,
1157,ATLAS 160X200 krevet,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0093,,,,,,
1157,ATLAS 160X200 krevet,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0044,,,,,,
1157,ATLAS 160X200 krevet,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0035,,,,,,
1157,ATLAS 160X200 krevet,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0031,,,,,,
1157,ATLAS 160X200 krevet,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0012,,,,,,
1157,ATLAS 160X200 krevet,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1157,ATLAS 160X200 krevet,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1157,ATLAS 160X200 krevet,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.4093,,,,,,
1157,ATLAS 160X200 krevet,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.4093,,,,,,
1157,ATLAS 160X200 krevet,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1157,ATLAS 160X200 krevet,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1157,ATLAS 160X200 krevet,34,KLAMERICA 14/35 PAK 10000/1,milla,0.1,,,,,,
1157,ATLAS 160X200 krevet,32,Klamerica 380/10 delta 10.000/1 M,milla,0.3,,,,,,
1157,ATLAS 160X200 krevet,33,Klamerica staples 380/14 B,milla,0.35,,,,,,
1157,ATLAS 160X200 krevet,33,Klamerica staples 380/14 B,milla,0.3,,,,,,
1157,ATLAS 160X200 krevet,33,Klamerica staples 380/14 B,milla,0.1,,,,,,
1157,ATLAS 160X200 krevet,387,Leptir matica M8 PVC,kom,2,,,,,,
1157,ATLAS 160X200 krevet,37,Lesonit bijeli 3 mm B,m2,3.1521,,,,,,
1157,ATLAS 160X200 krevet,41,"Lesonit sirovi 2,8x2,07 B",m2,3.1442,,,,,,
1157,ATLAS 160X200 krevet,41,"Lesonit sirovi 2,8x2,07 B",m2,1.785,,,,,,
1157,ATLAS 160X200 krevet,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.2,,,,,,
1157,ATLAS 160X200 krevet,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.05,,,,,,
1157,ATLAS 160X200 krevet,398,Ljepilo za spužvu,kg,0.1,,,,,,
1157,ATLAS 160X200 krevet,398,Ljepilo za spužvu,kg,0.1,,,,,,
1157,ATLAS 160X200 krevet,398,Ljepilo za spužvu,kg,0.1,,,,,,
1157,ATLAS 160X200 krevet,756,M. Vijak din 965 6x20,kom,8,,,,,,
1157,ATLAS 160X200 krevet,384,Makaze za bazu,set,2,,,,,,
1157,ATLAS 160X200 krevet,873,Najlon za pakovanje baze 80x16+16x245 100 mic,kom ,2,,,,,,
1157,ATLAS 160X200 krevet,875,Najlon za pakovanje uzglavlja 170x8+8x150 100 mic,kom ,1,,,,,,
1157,ATLAS 160X200 krevet,51,Nogica 8030 BLACK 13 cm B,kom,8,,,,,,
1157,ATLAS 160X200 krevet,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
1157,ATLAS 160X200 krevet,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1157,ATLAS 160X200 krevet,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,2.2568,,,,,,
1157,ATLAS 160X200 krevet,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
1157,ATLAS 160X200 krevet,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
1157,ATLAS 160X200 krevet,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1157,ATLAS 160X200 krevet,302,Spužva VH 2130 SP,kg,1.134,,,,,,
1157,ATLAS 160X200 krevet,302,Spužva VH 2130 SP,kg,0.792,,,,,,
1157,ATLAS 160X200 krevet,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
1157,ATLAS 160X200 krevet,302,Spužva VH 2130 SP,kg,0.0952,,,,,,
1157,ATLAS 160X200 krevet,232,Spužva VH 2538 SP,kg,1.008,,,,,,
1157,ATLAS 160X200 krevet,31,Streč folija 23my 5kg,rol,0.0371,,,,,,
1157,ATLAS 160X200 krevet,121,Štof Camel 102,m,3.2,,,,,,
1157,ATLAS 160X200 krevet,121,Štof Camel 102,m,2.8,,,,,,
1157,ATLAS 160X200 krevet,121,Štof Camel 102,m,2.5,,,,,,
1157,ATLAS 160X200 krevet,513,Termo vata (filc) 100 gr (210) A,kg,0.567,,,,,,
1157,ATLAS 160X200 krevet,226,Torban vijak M6x100 cink T,kom,2,,,,,,
1157,ATLAS 160X200 krevet,83,Unit Matica M6x9 T,kom,16,,,,,,
1157,ATLAS 160X200 krevet,83,Unit Matica M6x9 T,kom,8,,,,,,
1157,ATLAS 160X200 krevet,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
1157,ATLAS 160X200 krevet,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
1157,ATLAS 160X200 krevet,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
1161,NOA 120X200 uzglavlje,809,"Daska 24mm - 3m, suha#",m3,0.0045,,,,,,
1161,NOA 120X200 uzglavlje,795,"Folija transparent polucrijevo 3000x0,08 mm/rec",kg,0.5,,,,,,
1161,NOA 120X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.56,,,,,,
1161,NOA 120X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.2928,,,,,,
1161,NOA 120X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.24,,,,,,
1161,NOA 120X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.192,,,,,,
1161,NOA 120X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.0078,,,,,,
1161,NOA 120X200 uzglavlje,493,"Jednostrana iverica 210x280x0,8 mm",m2,0.165,,,,,,
1161,NOA 120X200 uzglavlje,34,KLAMERICA 14/35 PAK 10000/1,milla,0.2,,,,,,
1161,NOA 120X200 uzglavlje,32,Klamerica 380/10 delta 10.000/1 M,milla,0.2,,,,,,
1161,NOA 120X200 uzglavlje,41,"Lesonit sirovi 2,8x2,07 B",m2,0.3772,,,,,,
1161,NOA 120X200 uzglavlje,398,Ljepilo za spužvu,kg,0.01,,,,,,
1161,NOA 120X200 uzglavlje,813,PU Oblikovani 20T piling - 140 O,kg,0.9,,,,,,
1161,NOA 120X200 uzglavlje,535,PVC stoper (okrugli) za bazu,kom,8,,,,,,
1161,NOA 120X200 uzglavlje,794,"Reteks 70/60gr, 160 cm crni", m2,4,,,,,,
1161,NOA 120X200 uzglavlje,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1161,NOA 120X200 uzglavlje,302,Spužva VH 2130 SP,kg,0.1,,,,,,
1161,NOA 120X200 uzglavlje,31,Streč folija 23my 5kg,rol,0.05,,,,,,
1161,NOA 120X200 uzglavlje,896,Štof Nabuk 103,m,2,,,,,,
1161,NOA 120X200 uzglavlje,102,Termo vata 300g/210 cm AK,kg,0.45,,,,,,
1161,NOA 120X200 uzglavlje,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,3,,,,,,
1164,GRAND 160X200 L+D sanduk,54,Amortizer 750,kom,4,,,,,,
1164,GRAND 160X200 L+D sanduk,809,"Daska 24mm - 3m, suha#",m3,0.027,,,,,,
1164,GRAND 160X200 L+D sanduk,809,"Daska 24mm - 3m, suha#",m3,0.0076,,,,,,
1164,GRAND 160X200 L+D sanduk,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
1164,GRAND 160X200 L+D sanduk,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.5263,,,,,,
1164,GRAND 160X200 L+D sanduk,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.2041,,,,,,
1164,GRAND 160X200 L+D sanduk,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1164,GRAND 160X200 L+D sanduk,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1164,GRAND 160X200 L+D sanduk,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.40932,,,,,,
1164,GRAND 160X200 L+D sanduk,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.40932,,,,,,
1164,GRAND 160X200 L+D sanduk,34,KLAMERICA 14/35 PAK 10000/1,milla,0.1,,,,,,
1164,GRAND 160X200 L+D sanduk,33,Klamerica staples 380/14 B,milla,0.35,,,,,,
1164,GRAND 160X200 L+D sanduk,387,Leptir matica M8 PVC,kom,2,,,,,,
1164,GRAND 160X200 L+D sanduk,37,Lesonit bijeli 3 mm B,m2,3.1521,,,,,,
1164,GRAND 160X200 L+D sanduk,398,Ljepilo za spužvu,kg,0.1,,,,,,
1164,GRAND 160X200 L+D sanduk,756,M. Vijak din 965 6x20,kom,8,,,,,,
1164,GRAND 160X200 L+D sanduk,384,Makaze za bazu,set,2,,,,,,
1164,GRAND 160X200 L+D sanduk,873,Najlon za pakovanje baze 80x16+16x245 100 mic,kom ,2,,,,,,
1164,GRAND 160X200 L+D sanduk,51,Nogica 8030 BLACK 13 cm B,kom,8,,,,,,
1164,GRAND 160X200 L+D sanduk,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
1164,GRAND 160X200 L+D sanduk,302,Spužva VH 2130 SP,kg,0.2296,,,,,,
1164,GRAND 160X200 L+D sanduk,302,Spužva VH 2130 SP,kg,0.0952,,,,,,
1164,GRAND 160X200 L+D sanduk,1256,Štof za sve,m,2.8,,,,,,
1164,GRAND 160X200 L+D sanduk,226,Torban vijak M6x100 cink T,kom,2,,,,,,
1164,GRAND 160X200 L+D sanduk,83,Unit Matica M6x9 T,kom,16,,,,,,
1164,GRAND 160X200 L+D sanduk,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,4,,,,,,
1165,PLUTON 180X200 madrac,503,Džepičasto jezgro 144x184x18 (65.180.4.180.00.0.0000) 24x29,kom,1,,,,,,
1165,PLUTON 180X200 madrac,498,Filc 900 gr,kg,2.1526,,,,,,
1165,PLUTON 180X200 madrac,398,Ljepilo za spužvu,kg,0.7,,,,,,
1165,PLUTON 180X200 madrac,424,Madrac platno  50021973 (280 gr) AT,m,2.6,,,,,,
1165,PLUTON 180X200 madrac,520,Madrac platno 280 gr 50022324,m,4.1,,,,,,
1165,PLUTON 180X200 madrac,870,Najlon za pakovanje madraca 180x15+15x240 100mic,kom ,1,,,,,,
1165,PLUTON 180X200 madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,24,,,,,,
1165,PLUTON 180X200 madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.722,,,,,,
1165,PLUTON 180X200 madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.1,,,,,,
1165,PLUTON 180X200 madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,8.6,,,,,,
1165,PLUTON 180X200 madrac,569,Selotejp 48mmx66m - Super clear I,kom,0.222,,,,,,
1165,PLUTON 180X200 madrac,303,Spužva VA 4015 SP,kg,3.0225,,,,,,
1165,PLUTON 180X200 madrac,232,Spužva VH 2538 SP,kg,4.32,,,,,,
1165,PLUTON 180X200 madrac,232,Spužva VH 2538 SP,kg,2.7203,,,,,,
1165,PLUTON 180X200 madrac,232,Spužva VH 2538 SP,kg,1.1718,,,,,,
1165,PLUTON 180X200 madrac,232,Spužva VH 2538 SP,kg,0.882,,,,,,
1165,PLUTON 180X200 madrac,232,Spužva VH 2538 SP,kg,0.6699,,,,,,
1165,PLUTON 180X200 madrac,55,Termo vata 200g/210 cm AK,kg,0.861,,,,,,
1165,PLUTON 180X200 madrac,102,Termo vata 300g/210 cm AK,kg,1.3,,,,,,
1169,GALILEO 180X200 uzglavlje,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.1,,,,,,
1169,GALILEO 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0042,,,,,,
1169,GALILEO 180X200 uzglavlje,958,"Daska 24 mm L - 3 m, suha",m3,0.0038,,,,,,
1169,GALILEO 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.182749,,,,,,
1169,GALILEO 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.131579,,,,,,
1169,GALILEO 180X200 uzglavlje,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.015295,,,,,,
1169,GALILEO 180X200 uzglavlje,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1169,GALILEO 180X200 uzglavlje,32,Klamerica 380/10 delta 10.000/1 M,milla,0.3,,,,,,
1169,GALILEO 180X200 uzglavlje,33,Klamerica staples 380/14 B,milla,0.1,,,,,,
1169,GALILEO 180X200 uzglavlje,387,Leptir matica M8 PVC,kom,2,,,,,,
1169,GALILEO 180X200 uzglavlje,41,"Lesonit sirovi 2,8x2,07 B",m2,1.995,,,,,,
1169,GALILEO 180X200 uzglavlje,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.06,,,,,,
1169,GALILEO 180X200 uzglavlje,398,Ljepilo za spužvu,kg,0.12,,,,,,
1169,GALILEO 180X200 uzglavlje,876,Najlon za pakovanje uzglavlja 190x8+8x150 100 mic,kom ,1,,,,,,
1169,GALILEO 180X200 uzglavlje,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1169,GALILEO 180X200 uzglavlje,794,"Reteks 70/60gr, 160 cm crni", m2,2,,,,,,
1169,GALILEO 180X200 uzglavlje,569,Selotejp 48mmx66m - Super clear I,kom,0.1,,,,,,
1169,GALILEO 180X200 uzglavlje,302,Spužva VH 2130 SP,kg,1.24,,,,,,
1169,GALILEO 180X200 uzglavlje,1256,Štof za sve,m,3.4,,,,,,
1169,GALILEO 180X200 uzglavlje,102,Termo vata 300g/210 cm AK,kg,0.621,,,,,,
1169,GALILEO 180X200 uzglavlje,1131,Valoviti karton BIGOVANA TRAKA 250X3000,kom,2,,,,,,
1169,GALILEO 180X200 uzglavlje,231,"Vijak DIN 933-8.8, M8x40 - cink T",kom,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,54,Amortizer 750,kom,4,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,64,Čičak 20mm 25m Bijeli/Crni Tvrdi/Mehki P,m,0.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01696,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.01,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.00864,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.004209,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0038,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.00302,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.003,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.0015,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,809,"Daska 24mm - 3m, suha#",m3,0.00016,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,505,Džepičasto jezgro 164x184x18 (65.180.4.180.00.0.0000) 27x29,kom,1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,498,Filc 900 gr,kg,2.153,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.6538,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.152,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.10944,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.098,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,897,IVERICA 16MM 2800-2070 I KLASA,m2,0.043,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,1.0773,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.46332,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,858,IVERICA BIJELA 110 SM 2800X2070X16 MM,m2,0.46332,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.3,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,34,KLAMERICA 14/35 PAK 10000/1,milla,0.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,32,Klamerica 380/10 delta 10.000/1 M,milla,0.3,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,33,Klamerica staples 380/14 B,milla,0.35,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,33,Klamerica staples 380/14 B,milla,0.3,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,33,Klamerica staples 380/14 B,milla,0.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,387,Leptir matica M8 PVC,kom,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,37,Lesonit bijeli 3 mm B,m2,3.1521,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,41,"Lesonit sirovi 2,8x2,07 B",m2,1.995,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.25,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,86,Ljepilo za drvo Vinavil 2252 50/1 K,kg,0.06,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,398,Ljepilo za spužvu,kg,0.7,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,398,Ljepilo za spužvu,kg,0.12,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,398,Ljepilo za spužvu,kg,0.12,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,398,Ljepilo za spužvu,kg,0.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,756,M. Vijak din 965 6x20,kom,8,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,424,Madrac platno  50021973 (280 gr) AT,m,4.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,520,Madrac platno 280 gr 50022324,m,2.6,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,384,Makaze za bazu,set,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,874,Najlon za pakovanje baze 90x16+16x245 100 mic,kom ,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,870,Najlon za pakovanje madraca 180x15+15x240 100mic,kom ,1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,876,Najlon za pakovanje uzglavlja 190x8+8x150 100 mic,kom ,1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,51,Nogica 8030 BLACK 13 cm B,kom,8,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,787,Paspul traka - Opšivna traka 45mm Bijela,m,24,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,394,Podloška 1/4 6M 1mm,kg,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,90,"Podloška DIN 9021, M8",kom,2,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.722,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,95,PU Oblikovani 20 T piling - 210 O,kg,1.1,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,65,"Reteks 120 gr, 200 cm Art, Stichpond, crni T",m2,2.2568,,,,,,
1170,GALILEO 180X200 uzglavlje + madrac,88,"Reteks 14 gr, 210 cm bijeli T",m2,8.6,,,,,,
